geonames datasets sourced from geonames.org under opensource attribution license
geonames datasets downloaded from https://data.opendatasoft.com
opendatasoft dataset identifier geonames-all-cities-with-a-population-1000@public
opensoft url https://data.opendatasoft.com/explore/dataset/geonames-all-cities-with-a-population-1000%40public/information/
This file is extracted from the download
"CITY_NAME"|"CITY_NAME_UNICODE"|"COUNTRY_CODE"|"COUNTRY_NAME"|"POPULATION"|"TIME_ZONE_NAME"|"LATITUDE"|"LONGITUDE"
"San Felipe Usila"|"San Felipe Usila"|"MX"|"Mexico"|4838|"America/Mexico_City"|"17.8879"|"-96.52474"
"San Felipe de Hijar"|"San Felipe de Híjar"|"MX"|"Mexico"|1221|"America/Mexico_City"|"20.90171"|"-104.72172"
"San Felipe de Jesus"|"San Felipe de Jesús"|"MX"|"Mexico"|392|"America/Hermosillo"|"29.86151"|"-110.23827"
"San Felipe de los Herreros"|"San Felipe de los Herreros"|"MX"|"Mexico"|1898|"America/Mexico_City"|"19.61701"|"-102.18128"
"San Felipe del Progreso"|"San Felipe del Progreso"|"MX"|"Mexico"|4350|"America/Mexico_City"|"19.7144"|"-99.95197"
"San Felipe el Mirasol"|"San Felipe el Mirasol"|"MX"|"Mexico"|1792|"America/Mexico_City"|"19.20266"|"-99.42113"
"San Felipe los Alzati (Colonia Nueva)"|"San Felipe los Alzati (Colonia Nueva)"|"MX"|"Mexico"|2747|"America/Mexico_City"|"19.48972"|"-100.37389"
"San Felix Hidalgo"|"San Félix Hidalgo"|"MX"|"Mexico"|1628|"America/Mexico_City"|"18.89888"|"-98.39908"
"San Felix Rijo"|"San Félix Rijo"|"MX"|"Mexico"|1118|"America/Mexico_City"|"18.62028"|"-98.55028"
"San Fernando"|"San Fernando"|"MX"|"Mexico"|1448|"America/Mexico_City"|"18.269"|"-94.88483"
"San Fernando"|"San Fernando"|"MX"|"Mexico"|29171|"America/Monterrey"|"24.84749"|"-98.14828"
"San Fernando"|"San Fernando"|"MX"|"Mexico"|9651|"America/Mexico_City"|"16.87153"|"-93.20759"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1735|"America/Mexico_City"|"21.2888"|"-97.95316"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|3054|"America/Mexico_City"|"19.77722"|"-97.32806"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|3353|"America/Mexico_City"|"20.55254"|"-98.00209"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|3165|"America/Mexico_City"|"18.94931"|"-99.64723"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1909|"America/Mexico_City"|"19.68044"|"-99.74877"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1583|"America/Mexico_City"|"22.07479"|"-99.86001"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1697|"America/Mexico_City"|"20.4741"|"-99.73273"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1823|"America/Bahia_Banderas"|"20.90196"|"-105.41279"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|2152|"America/Mazatlan"|"27.645"|"-113.41917"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1045|"America/Mexico_City"|"21.27958"|"-98.89056"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1353|"America/Mexico_City"|"21.99897"|"-101.15915"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1674|"America/Mexico_City"|"17.00583"|"-99.28306"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1065|"America/Mexico_City"|"21.63387"|"-101.05884"
"San Francisco"|"San Francisco"|"MX"|"Mexico"|1831|"America/Mexico_City"|"21.01819"|"-98.48699"
"San Francisco (Banos de Agua Caliente)"|"San Francisco (Baños de Agua Caliente)"|"MX"|"Mexico"|2044|"America/Mexico_City"|"21.07389"|"-101.47278"
"San Francisco (El Calvito)"|"San Francisco (El Calvito)"|"MX"|"Mexico"|2409|"America/Mexico_City"|"16.32167"|"-92.56194"
"San Francisco (Mata Clara)"|"San Francisco (Mata Clara)"|"MX"|"Mexico"|2131|"America/Mexico_City"|"18.81444"|"-96.74611"
"San Francisco Acuautla"|"San Francisco Acuautla"|"MX"|"Mexico"|27960|"America/Mexico_City"|"19.34564"|"-98.86034"
"San Francisco Atotonilco"|"San Francisco Atotonilco"|"MX"|"Mexico"|1573|"America/Mexico_City"|"20.19472"|"-98.15167"
"San Francisco Ayotuzco"|"San Francisco Ayotuzco"|"MX"|"Mexico"|3459|"America/Mexico_City"|"19.36583"|"-99.35694"
"San Francisco Cajonos"|"San Francisco Cajonos"|"MX"|"Mexico"|268|"America/Mexico_City"|"17.17091"|"-96.25024"
"San Francisco Chalchihuapan"|"San Francisco Chalchihuapan"|"MX"|"Mexico"|2201|"America/Mexico_City"|"19.77"|"-99.82167"
"San Francisco Chimalpa"|"San Francisco Chimalpa"|"MX"|"Mexico"|8953|"America/Mexico_City"|"19.44279"|"-99.34398"
"San Francisco Chindua"|"San Francisco Chindúa"|"MX"|"Mexico"|756|"America/Mexico_City"|"17.42809"|"-97.31266"
"San Francisco Coatlan"|"San Francisco Coatlán"|"MX"|"Mexico"|1569|"America/Mexico_City"|"16.18175"|"-96.76099"
"San Francisco Cozoaltepec"|"San Francisco Cozoaltepec"|"MX"|"Mexico"|2121|"America/Mexico_City"|"15.81476"|"-96.72396"
"San Francisco Cuapa"|"San Francisco Cuapa"|"MX"|"Mexico"|2637|"America/Mexico_City"|"19.06835"|"-98.36562"
"San Francisco Cuautlancingo"|"San Francisco Cuautlancingo"|"MX"|"Mexico"|2703|"America/Mexico_City"|"18.9969"|"-97.41491"
"San Francisco Cuaxusco"|"San Francisco Cuaxusco"|"MX"|"Mexico"|24900|"America/Mexico_City"|"19.26755"|"-99.61925"
"San Francisco Cuayalab"|"San Francisco Cuayalab"|"MX"|"Mexico"|1706|"America/Mexico_City"|"21.7326"|"-98.71754"
"San Francisco Cuexcontzi"|"San Francisco Cuexcontzi"|"MX"|"Mexico"|1025|"America/Mexico_City"|"19.32023"|"-97.71092"
"San Francisco Grande"|"San Francisco Grande"|"MX"|"Mexico"|1603|"America/Merida"|"20.70071"|"-88.47345"
"San Francisco Huehuetlan"|"San Francisco Huehuetlán"|"MX"|"Mexico"|235|"America/Mexico_City"|"18.19725"|"-96.94805"
"San Francisco Independencia (Santa Maria Aserradero)"|"San Francisco Independencia (Santa María Aserradero)"|"MX"|"Mexico"|2627|"America/Mexico_City"|"19.06889"|"-97.43028"
"San Francisco Ixhuatan"|"San Francisco Ixhuatan"|"MX"|"Mexico"|5408|"America/Mexico_City"|"16.35109"|"-94.48402"
"San Francisco Jacona"|"San Francisco Jaconá"|"MX"|"Mexico"|1323|"America/Mexico_City"|"17.26278"|"-93.0325"
"San Francisco Jaltepetongo"|"San Francisco Jaltepetongo"|"MX"|"Mexico"|263|"America/Mexico_City"|"17.38579"|"-97.26481"
"San Francisco Javier"|"San Francisco Javier"|"MX"|"Mexico"|1162|"America/Mexico_City"|"17.02861"|"-96.7775"
"San Francisco Javier"|"San Francisco Javier"|"MX"|"Mexico"|1669|"America/Monterrey"|"23.72572"|"-104.03371"
"San Francisco Koben"|"San Francisco Kobén"|"MX"|"Mexico"|1045|"America/Merida"|"19.91516"|"-90.41709"
"San Francisco Lachigolo"|"San Francisco Lachigoló"|"MX"|"Mexico"|3338|"America/Mexico_City"|"17.01624"|"-96.59947"
"San Francisco Logueche"|"San Francisco Logueche"|"MX"|"Mexico"|1077|"America/Mexico_City"|"16.3537"|"-96.37753"
"San Francisco Loxicha"|"San Francisco Loxicha"|"MX"|"Mexico"|1041|"America/Mexico_City"|"15.90658"|"-96.61295"
"San Francisco Magu"|"San Francisco Magú"|"MX"|"Mexico"|4962|"America/Mexico_City"|"19.6854"|"-99.348"
"San Francisco Mazapa"|"San Francisco Mazapa"|"MX"|"Mexico"|3365|"America/Mexico_City"|"19.69142"|"-98.83442"
"San Francisco Mihualtepec"|"San Francisco Mihualtepec"|"MX"|"Mexico"|2354|"America/Mexico_City"|"19.24507"|"-100.0983"
"San Francisco Nacaxtle"|"San Francisco Nacaxtle"|"MX"|"Mexico"|1067|"America/Mexico_City"|"19.11083"|"-96.59583"
"San Francisco Nuxano"|"San Francisco Nuxaño"|"MX"|"Mexico"|362|"America/Mexico_City"|"17.38173"|"-97.34262"
"San Francisco Ocotlan"|"San Francisco Ocotlán"|"MX"|"Mexico"|11636|"America/Mexico_City"|"19.13411"|"-98.28345"
"San Francisco Oxtotilpan"|"San Francisco Oxtotilpan"|"MX"|"Mexico"|1435|"America/Mexico_City"|"19.16926"|"-99.90273"
"San Francisco Oxtutla"|"San Francisco Oxtutla"|"MX"|"Mexico"|1393|"America/Mexico_City"|"17.96172"|"-98.98495"
"San Francisco Ozolotepec"|"San Francisco Ozolotepec"|"MX"|"Mexico"|871|"America/Mexico_City"|"16.10079"|"-96.22181"
"San Francisco Ozomatlan"|"San Francisco Ozomatlán"|"MX"|"Mexico"|1410|"America/Mexico_City"|"17.92537"|"-99.33902"
"San Francisco Periban"|"San Francisco Peribán"|"MX"|"Mexico"|2054|"America/Mexico_City"|"19.55601"|"-102.39844"
"San Francisco Pujiltic"|"San Francisco Pujiltic"|"MX"|"Mexico"|7137|"America/Mexico_City"|"16.27922"|"-92.45319"
"San Francisco Putla"|"San Francisco Putla"|"MX"|"Mexico"|3433|"America/Mexico_City"|"19.12778"|"-99.63556"
"San Francisco Sola"|"San Francisco Sola"|"MX"|"Mexico"|1069|"America/Mexico_City"|"16.51584"|"-96.97488"
"San Francisco Solis"|"San Francisco Solis"|"MX"|"Mexico"|1100|"America/Mexico_City"|"19.92969"|"-100.04506"
"San Francisco Tecoxpa"|"San Francisco Tecoxpa"|"MX"|"Mexico"|11456|"America/Mexico_City"|"19.19167"|"-99.00639"
"San Francisco Telixtlahuaca"|"San Francisco Telixtlahuaca"|"MX"|"Mexico"|10618|"America/Mexico_City"|"17.29684"|"-96.90529"
"San Francisco Temetzontla"|"San Francisco Temetzontla"|"MX"|"Mexico"|2260|"America/Mexico_City"|"19.35028"|"-98.28861"
"San Francisco Tenopalco"|"San Francisco Tenopalco"|"MX"|"Mexico"|3442|"America/Mexico_City"|"19.71259"|"-99.11616"
"San Francisco Tepeolulco"|"San Francisco Tepeolulco"|"MX"|"Mexico"|6954|"America/Mexico_City"|"19.83291"|"-99.98834"
"San Francisco Tepexoxica"|"San Francisco Tepexoxica"|"MX"|"Mexico"|3175|"America/Mexico_City"|"19.06043"|"-99.54783"
"San Francisco Tepeyecac"|"San Francisco Tepeyecac"|"MX"|"Mexico"|4072|"America/Mexico_City"|"19.24861"|"-98.43833"
"San Francisco Tetetla"|"San Francisco Tetetla"|"MX"|"Mexico"|2275|"America/Mexico_City"|"19.11669"|"-99.60141"
"San Francisco Tetlanohcan"|"San Francisco Tetlanohcan"|"MX"|"Mexico"|9858|"America/Mexico_City"|"19.2602"|"-98.1637"
"San Francisco Tlacuilohcan"|"San Francisco Tlacuilohcan"|"MX"|"Mexico"|1992|"America/Mexico_City"|"19.40167"|"-98.19278"
"San Francisco Tlalcilalcalpan"|"San Francisco Tlalcilalcalpan"|"MX"|"Mexico"|16509|"America/Mexico_City"|"19.29474"|"-99.76771"
"San Francisco Tlaloc"|"San Francisco Tláloc"|"MX"|"Mexico"|1445|"America/Mexico_City"|"19.36972"|"-98.47722"
"San Francisco Tlaltica"|"San Francisco Tlaltica"|"MX"|"Mexico"|2095|"America/Mexico_City"|"19.65833"|"-98.775"
"San Francisco Tutla"|"San Francisco Tutla"|"MX"|"Mexico"|3333|"America/Mexico_City"|"17.07092"|"-96.6681"
"San Francisco Xochicuautla"|"San Francisco Xochicuautla"|"MX"|"Mexico"|3613|"America/Mexico_City"|"19.37291"|"-99.4453"
"San Francisco Zacacalco"|"San Francisco Zacacalco"|"MX"|"Mexico"|7420|"America/Mexico_City"|"19.92875"|"-98.98279"
"San Francisco Zacapexpan"|"San Francisco Zacapexpan"|"MX"|"Mexico"|2095|"America/Mexico_City"|"19.88028"|"-97.59611"
"San Francisco de Arriba"|"San Francisco de Arriba"|"MX"|"Mexico"|1157|"America/Monterrey"|"25.75028"|"-103.15631"
"San Francisco de Asis"|"San Francisco de Asís"|"MX"|"Mexico"|5291|"America/Mexico_City"|"20.59694"|"-102.56361"
"San Francisco de Borja"|"San Francisco de Borja"|"MX"|"Mexico"|1157|"America/Chihuahua"|"27.90171"|"-106.68562"
"San Francisco de Duran"|"San Francisco de Durán"|"MX"|"Mexico"|2311|"America/Mexico_City"|"21.00513"|"-101.6199"
"San Francisco de Guzman"|"San Francisco de Guzmán"|"MX"|"Mexico"|1562|"America/Mexico_City"|"19.62028"|"-99.77472"
"San Francisco de Horizonte (Horizonte)"|"San Francisco de Horizonte (Horizonte)"|"MX"|"Mexico"|1657|"America/Monterrey"|"25.9369"|"-103.41688"
"San Francisco de Rivas"|"San Francisco de Rivas"|"MX"|"Mexico"|1387|"America/Mexico_City"|"20.34053"|"-102.57208"
"San Francisco de Tacuichamona"|"San Francisco de Tacuichamona"|"MX"|"Mexico"|1125|"America/Mazatlan"|"24.3616"|"-107.0763"
"San Francisco de la Palma"|"San Francisco de la Palma"|"MX"|"Mexico"|1825|"America/Mexico_City"|"20.66028"|"-100.51528"
"San Francisco de los Romo"|"San Francisco de los Romo"|"MX"|"Mexico"|16124|"America/Mexico_City"|"22.07748"|"-102.2714"
"San Francisco del Mar"|"San Francisco del Mar"|"MX"|"Mexico"|4724|"America/Mexico_City"|"16.33987"|"-94.51529"
"San Francisco del Mar Viejo"|"San Francisco del Mar Viejo"|"MX"|"Mexico"|4033|"America/Mexico_City"|"16.23185"|"-94.63297"
"San Francisco del Mezquital"|"San Francisco del Mezquital"|"MX"|"Mexico"|1742|"America/Monterrey"|"23.47444"|"-104.3949"
"San Francisco del Rincon"|"San Francisco del Rincón"|"MX"|"Mexico"|71139|"America/Mexico_City"|"21.01843"|"-101.85515"
"San Gabriel"|"San Gabriel"|"MX"|"Mexico"|4606|"America/Mexico_City"|"19.74795"|"-103.76731"
"San Gabriel"|"San Gabriel"|"MX"|"Mexico"|1359|"America/Mexico_City"|"21.12949"|"-100.83496"
"San Gabriel"|"San Gabriel"|"MX"|"Mexico"|4358|"America/Mexico_City"|"21.0188"|"-103.01417"
"San Gabriel"|"San Gabriel"|"MX"|"Mexico"|2557|"America/Mexico_City"|"20.17154"|"-99.33502"
"San Gabriel Azteca"|"San Gabriel Azteca"|"MX"|"Mexico"|1009|"America/Mexico_City"|"19.88039"|"-98.6161"
"San Gabriel Chilac"|"San Gabriel Chilac"|"MX"|"Mexico"|12149|"America/Mexico_City"|"18.32596"|"-97.34697"
"San Gabriel Ixtla"|"San Gabriel Ixtla"|"MX"|"Mexico"|1624|"America/Mexico_City"|"19.25782"|"-100.124"
"San Gabriel Mixtepec"|"San Gabriel Mixtepec"|"MX"|"Mexico"|3518|"America/Mexico_City"|"16.09593"|"-97.08237"
"San Gabriel Tetzoyocan"|"San Gabriel Tetzoyocán"|"MX"|"Mexico"|6060|"America/Mexico_City"|"18.75727"|"-97.70324"
"San Gabriel Zepayautla"|"San Gabriel Zepayautla"|"MX"|"Mexico"|2263|"America/Mexico_City"|"19.01306"|"-99.55194"
"San Gabriel las Palmas"|"San Gabriel las Palmas"|"MX"|"Mexico"|3005|"America/Mexico_City"|"18.61417"|"-99.34694"
"San Gabriel y San Ignacio"|"San Gabriel y San Ignacio"|"MX"|"Mexico"|1147|"America/Mexico_City"|"20.44028"|"-101.60816"
"San Gaspar"|"San Gaspar"|"MX"|"Mexico"|1881|"America/Mexico_City"|"18.7775"|"-99.54861"
"San Gaspar"|"San Gaspar"|"MX"|"Mexico"|1506|"America/Mexico_City"|"18.95206"|"-99.70136"
"San Gaspar Tlahuelilpan"|"San Gaspar Tlahuelilpan"|"MX"|"Mexico"|8456|"America/Mexico_City"|"19.2429"|"-99.54568"
"San Gaspar Tonatico"|"San Gaspar Tonatico"|"MX"|"Mexico"|7565|"America/Mexico_City"|"18.80671"|"-99.66917"
"San German"|"San Germán"|"MX"|"Mexico"|1146|"America/Monterrey"|"25.21681"|"-97.92186"
"San Gregorio"|"San Gregorio"|"MX"|"Mexico"|1180|"America/Mexico_City"|"19.40278"|"-101.5389"
"San Gregorio"|"San Gregorio"|"MX"|"Mexico"|1089|"America/Mexico_City"|"18.62967"|"-99.59386"
"San Gregorio"|"San Gregorio"|"MX"|"Mexico"|2087|"America/Mexico_City"|"20.1947"|"-102.5489"
"San Gregorio"|"San Gregorio"|"MX"|"Mexico"|1036|"America/Mexico_City"|"20.54694"|"-101.62847"
"San Gregorio"|"San Gregorio"|"MX"|"Mexico"|1351|"America/Mexico_City"|"20.49808"|"-98.01809"
"San Gregorio Atzompa"|"San Gregorio Atzompa"|"MX"|"Mexico"|4378|"America/Mexico_City"|"19.02349"|"-98.34822"
"San Gregorio Aztotoacan"|"San Gregorio Aztotoacan"|"MX"|"Mexico"|2547|"America/Mexico_City"|"19.26444"|"-98.49194"
"San Gregorio Cuautzingo"|"San Gregorio Cuautzingo"|"MX"|"Mexico"|13138|"America/Mexico_City"|"19.25962"|"-98.85742"
"San Hipolito"|"San Hipólito"|"MX"|"Mexico"|8999|"America/Mexico_City"|"18.94069"|"-97.87322"
"San Hipolito Chimalpa"|"San Hipólito Chimalpa"|"MX"|"Mexico"|2538|"America/Mexico_City"|"19.31963"|"-98.25004"
"San Ignacio"|"San Ignacio"|"MX"|"Mexico"|4543|"America/Mazatlan"|"23.94105"|"-106.42467"
"San Ignacio"|"San Ignacio"|"MX"|"Mexico"|1360|"America/Mexico_City"|"21.89269"|"-102.33974"
"San Ignacio"|"San Ignacio"|"MX"|"Mexico"|1140|"America/Hermosillo"|"30.69695"|"-110.92207"
"San Ignacio"|"San Ignacio"|"MX"|"Mexico"|2062|"America/Monterrey"|"25.73643"|"-103.09049"
"San Ignacio"|"San Ignacio"|"MX"|"Mexico"|1206|"America/Mexico_City"|"21.28194"|"-100.53722"
"San Ignacio Cerro Gordo"|"San Ignacio Cerro Gordo"|"MX"|"Mexico"|9774|"America/Mexico_City"|"20.74558"|"-102.53466"
"San Ignacio Nopala"|"San Ignacio Nopala"|"MX"|"Mexico"|1534|"America/Mexico_City"|"19.83528"|"-99.34556"
"San Ignacio Rio Muerto"|"San Ignacio Río Muerto"|"MX"|"Mexico"|7718|"America/Hermosillo"|"27.41656"|"-110.24584"
"San Ignacio de Hidalgo"|"San Ignacio de Hidalgo"|"MX"|"Mexico"|2199|"America/Mexico_City"|"20.91167"|"-101.86056"
"San Ignacio de Rivera (Ojo de Agua)"|"San Ignacio de Rivera (Ojo de Agua)"|"MX"|"Mexico"|1012|"America/Mexico_City"|"20.55926"|"-101.46127"
"San Ignacio de San Jose Parangueo"|"San Ignacio de San José Parangueo"|"MX"|"Mexico"|1246|"America/Mexico_City"|"20.41473"|"-101.2978"
"San Ildefonso"|"San Ildefonso"|"MX"|"Mexico"|4423|"America/Mexico_City"|"19.99629"|"-99.37193"
"San Ildefonso"|"San Ildefonso"|"MX"|"Mexico"|1178|"America/Mexico_City"|"19.34919"|"-100.1379"
"San Ildefonso"|"San Ildefonso"|"MX"|"Mexico"|4371|"America/Mexico_City"|"19.56111"|"-99.78583"
"San Ildefonso"|"San Ildefonso"|"MX"|"Mexico"|2406|"America/Mexico_City"|"20.5675"|"-100.17262"
"San Ildefonso Amatlan"|"San Ildefonso Amatlán"|"MX"|"Mexico"|883|"America/Mexico_City"|"16.3339"|"-96.49122"
"San Ildefonso Tultepec"|"San Ildefonso Tultepec"|"MX"|"Mexico"|3204|"America/Mexico_City"|"20.14381"|"-99.95946"
"San Ildefonso Villa Alta"|"San Ildefonso Villa Alta"|"MX"|"Mexico"|1309|"America/Mexico_City"|"17.33827"|"-96.15232"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|2168|"America/Mexico_City"|"18.89111"|"-97.12583"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1171|"America/Mexico_City"|"19.78927"|"-98.59141"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1513|"America/Mexico_City"|"19.73934"|"-102.29717"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1446|"America/Mexico_City"|"20.79111"|"-103.35111"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|33737|"America/Mexico_City"|"19.33972"|"-98.95056"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1152|"America/Mexico_City"|"23.866"|"-100.77506"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1588|"America/Mexico_City"|"19.48251"|"-96.37946"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|3483|"America/Ciudad_Juarez"|"31.54666"|"-106.28124"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1606|"America/Mazatlan"|"25.97722"|"-109.25111"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|2512|"America/Mexico_City"|"19.79639"|"-97.38361"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1626|"America/Mexico_City"|"15.74373"|"-93.35276"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1126|"America/Mexico_City"|"19.76806"|"-100.20361"
"San Isidro"|"San Isidro"|"MX"|"Mexico"|1476|"America/Mexico_City"|"19.96452"|"-97.22581"
"San Isidro (El Reservado)"|"San Isidro (El Reservado)"|"MX"|"Mexico"|2088|"America/Mexico_City"|"19.30694"|"-99.77889"
"San Isidro Alta Huerta"|"San Isidro Alta Huerta"|"MX"|"Mexico"|1758|"America/Mexico_City"|"19.72472"|"-100.63889"
"San Isidro Apango"|"San Isidro Apango"|"MX"|"Mexico"|1030|"America/Mexico_City"|"15.80952"|"-96.35856"
"San Isidro Boxipe"|"San Isidro Boxipe"|"MX"|"Mexico"|2563|"America/Mexico_City"|"19.60111"|"-99.89083"
"San Isidro Buen Suceso"|"San Isidro Buen Suceso"|"MX"|"Mexico"|8769|"America/Mexico_City"|"19.15489"|"-98.10492"
"San Isidro Buenavista"|"San Isidro Buenavista"|"MX"|"Mexico"|1584|"America/Mexico_City"|"20.78874"|"-100.44908"
"San Isidro Gallinero (El Gallinero)"|"San Isidro Gallinero (El Gallinero)"|"MX"|"Mexico"|2347|"America/Mexico_City"|"16.88139"|"-99.71417"
"San Isidro Huilotepec"|"San Isidro Huilotepec"|"MX"|"Mexico"|1408|"America/Mexico_City"|"18.88083"|"-98.38306"
"San Isidro Mazatepec"|"San Isidro Mazatepec"|"MX"|"Mexico"|3655|"America/Mexico_City"|"20.52284"|"-103.61294"
"San Isidro Miranda"|"San Isidro Miranda"|"MX"|"Mexico"|3810|"America/Mexico_City"|"20.57018"|"-100.32425"
"San Isidro Monjas"|"San Isidro Monjas"|"MX"|"Mexico"|1584|"America/Mexico_City"|"17.00167"|"-96.74861"
"San Isidro Monterrosas"|"San Isidro Monterrosas"|"MX"|"Mexico"|1405|"America/Mexico_City"|"18.85667"|"-97.57528"
"San Isidro Palotal"|"San Isidro Palotal"|"MX"|"Mexico"|1077|"America/Mexico_City"|"18.94417"|"-96.96583"
"San Isidro Vista Hermosa"|"San Isidro Vista Hermosa"|"MX"|"Mexico"|3171|"America/Mexico_City"|"18.50556"|"-97.40028"
"San Isidro Xoteapan (San Isidro Texcaltitan)"|"San Isidro Xoteapan (San Isidro Texcaltitán)"|"MX"|"Mexico"|1256|"America/Mexico_City"|"18.46778"|"-95.23806"
"San Isidro de Gamboa"|"San Isidro de Gamboa"|"MX"|"Mexico"|1131|"America/Mexico_City"|"20.39501"|"-100.52705"
"San Isidro de la Concepcion"|"San Isidro de la Concepción"|"MX"|"Mexico"|2012|"America/Mexico_City"|"20.62776"|"-100.7857"
"San Isidro de la Estacada"|"San Isidro de la Estacada"|"MX"|"Mexico"|1054|"America/Mexico_City"|"21.14746"|"-100.68473"
"San Isidro de los Sauces"|"San Isidro de los Sauces"|"MX"|"Mexico"|1675|"America/Mexico_City"|"21.02103"|"-101.53724"
"San Isidro el Berro"|"San Isidro el Berro"|"MX"|"Mexico"|1219|"America/Mexico_City"|"18.92722"|"-97.20556"
"San Isidro las Banderas"|"San Isidro las Banderas"|"MX"|"Mexico"|1309|"America/Mexico_City"|"17.23028"|"-93.06028"
"San Jacinto"|"San Jacinto"|"MX"|"Mexico"|2356|"America/Mexico_City"|"22.34861"|"-102.23361"
"San Jacinto"|"San Jacinto"|"MX"|"Mexico"|1661|"America/Monterrey"|"25.4803"|"-103.7375"
"San Jacinto"|"San Jacinto"|"MX"|"Mexico"|2252|"America/Mexico_City"|"19.36288"|"-99.32308"
"San Jacinto"|"San Jacinto"|"MX"|"Mexico"|1717|"America/Mexico_City"|"20.39818"|"-103.05706"
"San Jacinto Amilpas"|"San Jacinto Amilpas"|"MX"|"Mexico"|13860|"America/Mexico_City"|"17.10188"|"-96.76228"
"San Javier"|"San Javier"|"MX"|"Mexico"|1462|"America/Mexico_City"|"20.66729"|"-101.4294"
"San Javier"|"San Javier"|"MX"|"Mexico"|1871|"America/Mexico_City"|"20.75265"|"-99.71683"
"San Javier"|"San Javier"|"MX"|"Mexico"|457|"America/Hermosillo"|"28.59574"|"-109.7399"
"San Jeronimito"|"San Jeronimito"|"MX"|"Mexico"|6830|"America/Mexico_City"|"17.56818"|"-101.34562"
"San Jeronimo"|"San Jerónimo"|"MX"|"Mexico"|3080|"America/Mexico_City"|"22.65402"|"-102.49182"
"San Jeronimo"|"San Jerónimo"|"MX"|"Mexico"|26281|"America/Mexico_City"|"19.28279"|"-99.5929"
"San Jeronimo"|"San Jerónimo"|"MX"|"Mexico"|2472|"America/Mexico_City"|"19.24255"|"-100.02224"
"San Jeronimo Acazulco"|"San Jerónimo Acazulco"|"MX"|"Mexico"|4827|"America/Mexico_City"|"19.26563"|"-99.41629"
"San Jeronimo Almoloya"|"San Jerónimo Almoloya"|"MX"|"Mexico"|2482|"America/Mexico_City"|"18.94111"|"-98.01056"
"San Jeronimo Amanalco"|"San Jerónimo Amanalco"|"MX"|"Mexico"|6519|"America/Mexico_City"|"19.51791"|"-98.75673"
"San Jeronimo Axochitlan"|"San Jerónimo Axochitlán"|"MX"|"Mexico"|1088|"America/Mexico_City"|"18.27833"|"-97.26278"
"San Jeronimo Bonchete"|"San Jerónimo Bonchete"|"MX"|"Mexico"|2564|"America/Mexico_City"|"19.63106"|"-99.94949"
"San Jeronimo Coaltepec"|"San Jerónimo Coaltepec"|"MX"|"Mexico"|1438|"America/Mexico_City"|"20.00389"|"-97.86639"
"San Jeronimo Coatlan"|"San Jerónimo Coatlán"|"MX"|"Mexico"|961|"America/Mexico_City"|"16.23211"|"-96.87047"
"San Jeronimo Coyula"|"San Jerónimo Coyula"|"MX"|"Mexico"|6622|"America/Mexico_City"|"18.89438"|"-98.51706"
"San Jeronimo Cuatro Vientos"|"San Jerónimo Cuatro Vientos"|"MX"|"Mexico"|36778|"America/Mexico_City"|"19.29306"|"-98.84167"
"San Jeronimo Ocotitla"|"San Jerónimo Ocotitla"|"MX"|"Mexico"|4809|"America/Mexico_City"|"19.03127"|"-97.96359"
"San Jeronimo Purenchecuaro"|"San Jerónimo Purenchecuaro"|"MX"|"Mexico"|1798|"America/Mexico_City"|"19.67924"|"-101.6123"
"San Jeronimo Silacayoapilla"|"San Jerónimo Silacayoapilla"|"MX"|"Mexico"|903|"America/Mexico_City"|"17.81021"|"-97.84488"
"San Jeronimo Sosola"|"San Jerónimo Sosola"|"MX"|"Mexico"|95|"America/Mexico_City"|"17.36685"|"-97.03291"
"San Jeronimo Taviche"|"San Jerónimo Taviche"|"MX"|"Mexico"|1688|"America/Mexico_City"|"16.71468"|"-96.5936"
"San Jeronimo Tecoatl"|"San Jerónimo Tecóatl"|"MX"|"Mexico"|869|"America/Mexico_City"|"18.16633"|"-96.91256"
